"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","HOUSECOST","NOMINAL","IDX2015","A","1984",32.7185341173712,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1985",34.6691298418482,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1986",37.3552627040964,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1987",40.2926702239076,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1988",42.8541816926478,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1989",45.3012311206113,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1990",46.4742977160259,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1991",46.8984863538075,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1992",48.0591432411899,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1993",49.2116182572614,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1994",50.8468236806733,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1995",52.1500788966162,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1996",53.6625562503653,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1997",55.176202442873,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1998",57.8329729413827,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1999",61.348839927532,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2000",65.4432820992344,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2001",69.9585062240664,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2002",74.8687978493367,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2003",80.5961077669336,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2004",88.1982350534744,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2005",97.4308924083923,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2006",103.110279936883,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2007",103.022617029981,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2008",94.5941207410438,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2009",88.9264216001403,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2010",86.2930278768044,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2011",82.5936532055403,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2012",84.8413301385074,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2013",90.7042253521127,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2014",95.1072409561101,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2016",105.597568815382,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2017",112.095143474958,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2018",118.98077260242,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2019",124.985097305827,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2020",134.815031266437,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2021",157.339722985214,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2022",179.344281456373,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1970",128.78931684679,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1971",129.195408701231,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1972",129.210357410841,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1973",130.24042638817,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1974",131.338625662045,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1975",127.030318777648,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1976",124.871493626312,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1977",127.31486241502,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1978",130.565882283422,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1979",134.806986968481,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1980",132.198059609641,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1981",126.353927391935,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1982",122.201484905207,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1983",118.856507644958,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1984",113.146915967326,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1985",113.87865296034,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1986",116.830794999051,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1987",120.542350741647,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1988",118.793073857747,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1989",118.12760184912,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1990",115.126864335481,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1991",113.139033773123,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1992",109.607300068717,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1993",109.045447928965,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1994",108.792560858586,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1995",107.296437637495,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1996",106.206320170342,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1997",104.917327100609,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1998",104.267282597381,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","1999",106.745582848602,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2000",107.183890814505,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2001",110.485425186014,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2002",113.936889588843,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2003",117.966757145508,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2004",123.045556392896,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2005",131.731964921767,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2006",132.021677046264,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2007",127.089117475303,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2008",112.720999674533,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2009",107.118276227395,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2010",100.6609594766,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2011",92.5685086376216,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2012",90.9583307438251,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2013",97.8948944137087,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2014",98.2131832903498,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2016",103.437075761304,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2017",105.722754420646,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2018",107.069583735396,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2019",107.669974889099,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2020",108.061778367471,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2021",119.170345522748,
"USA","HOUSECOST","PRICEINCOME","IDX2015","A","2022",137.060980205609,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1970",92.6131294020736,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1971",96.0292845558836,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1972",98.5263834825222,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1973",105.403698623388,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1974",104.828996453406,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1975",101.36380089838,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1976",101.987664626709,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1977",105.908728460745,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1978",109.077564208015,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1979",108.579955270126,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1980",99.684327952712,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1981",94.0851091855347,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1982",90.454838684462,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1983",90.6140809790168,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1984",90.3584436207385,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1985",90.5643602823061,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1986",92.4336627881137,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1987",95.2217317325829,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1988",96.6142952804162,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1989",97.6710778486657,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1990",95.0455193720284,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1991",91.7312760011938,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1992",90.9153026450972,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1993",90.3775058523511,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1994",90.5829508317509,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1995",90.0085955414528,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1996",89.7172918912436,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1997",89.5136720754655,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1998",90.7709693323039,
"USA","HOUSECOST","PRICERENT","IDX2015","A","1999",93.6253817957701,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2000",96.7221938434782,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2001",99.6634434965183,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2002",102.783107476213,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2003",108.078303986911,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2004",115.134802048109,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2005",124.011677012889,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2006",126.846844523773,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2007",122.241469795042,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2008",109.475065736508,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2009",101.800084576025,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2010",98.9816858863235,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2011",93.1515725925871,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2012",93.2030595514238,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2013",96.9042491145458,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2014",98.5080691858242,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2016",101.756394834248,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2017",104.047683503344,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2018",106.588149050874,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2019",107.963522700446,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2020",112.916206333625,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2021",128.85999966885,
"USA","HOUSECOST","PRICERENT","IDX2015","A","2022",138.610583127489,
"USA","HOUSECOST","REAL","IDX2015","A","1970",55.820952794275,
"USA","HOUSECOST","REAL","IDX2015","A","1971",57.8671433483274,
"USA","HOUSECOST","REAL","IDX2015","A","1972",59.9775029119699,
"USA","HOUSECOST","REAL","IDX2015","A","1973",63.6537009372228,
"USA","HOUSECOST","REAL","IDX2015","A","1974",62.9434860151711,
"USA","HOUSECOST","REAL","IDX2015","A","1975",61.7427510343177,
"USA","HOUSECOST","REAL","IDX2015","A","1976",62.1261385312009,
"USA","HOUSECOST","REAL","IDX2015","A","1977",64.6549910708491,
"USA","HOUSECOST","REAL","IDX2015","A","1978",68.5303725628032,
"USA","HOUSECOST","REAL","IDX2015","A","1979",71.308361229633,
"USA","HOUSECOST","REAL","IDX2015","A","1980",69.5105147289678,
"USA","HOUSECOST","REAL","IDX2015","A","1981",67.2339306449744,
"USA","HOUSECOST","REAL","IDX2015","A","1982",65.6200694318822,
"USA","HOUSECOST","REAL","IDX2015","A","1983",65.2953070176763,
"USA","HOUSECOST","REAL","IDX2015","A","1984",65.8433228221832,
"USA","HOUSECOST","REAL","IDX2015","A","1985",67.4135909231629,
"USA","HOUSECOST","REAL","IDX2015","A","1986",71.0881226243027,
"USA","HOUSECOST","REAL","IDX2015","A","1987",74.3887807842609,
"USA","HOUSECOST","REAL","IDX2015","A","1988",76.1463878827706,
"USA","HOUSECOST","REAL","IDX2015","A","1989",77.1194406989863,
"USA","HOUSECOST","REAL","IDX2015","A","1990",75.8028382974638,
"USA","HOUSECOST","REAL","IDX2015","A","1991",74.0110194512485,
"USA","HOUSECOST","REAL","IDX2015","A","1992",73.875903373667,
"USA","HOUSECOST","REAL","IDX2015","A","1993",73.8054321396868,
"USA","HOUSECOST","REAL","IDX2015","A","1994",74.7003468297743,
"USA","HOUSECOST","REAL","IDX2015","A","1995",75.0331596742767,
"USA","HOUSECOST","REAL","IDX2015","A","1996",75.5943183920042,
"USA","HOUSECOST","REAL","IDX2015","A","1997",76.394406919951,
"USA","HOUSECOST","REAL","IDX2015","A","1998",79.4399030625552,
"USA","HOUSECOST","REAL","IDX2015","A","1999",83.0606637713735,
"USA","HOUSECOST","REAL","IDX2015","A","2000",86.4152243321727,
"USA","HOUSECOST","REAL","IDX2015","A","2001",90.5610668245134,
"USA","HOUSECOST","REAL","IDX2015","A","2002",95.6578685837366,
"USA","HOUSECOST","REAL","IDX2015","A","2003",100.859748475554,
"USA","HOUSECOST","REAL","IDX2015","A","2004",107.69458501642,
"USA","HOUSECOST","REAL","IDX2015","A","2005",115.633719502229,
"USA","HOUSECOST","REAL","IDX2015","A","2006",119.039841227618,
"USA","HOUSECOST","REAL","IDX2015","A","2007",115.984225510172,
"USA","HOUSECOST","REAL","IDX2015","A","2008",103.424302676782,
"USA","HOUSECOST","REAL","IDX2015","A","2009",97.4961345179769,
"USA","HOUSECOST","REAL","IDX2015","A","2010",92.9427637952283,
"USA","HOUSECOST","REAL","IDX2015","A","2011",86.7615913315566,
"USA","HOUSECOST","REAL","IDX2015","A","2012",87.4822598366616,
"USA","HOUSECOST","REAL","IDX2015","A","2013",92.2789664945091,
"USA","HOUSECOST","REAL","IDX2015","A","2014",95.3202097741566,
"USA","HOUSECOST","REAL","IDX2015","A","2015",100,
"USA","HOUSECOST","REAL","IDX2015","A","2016",104.548218364797,
"USA","HOUSECOST","REAL","IDX2015","A","2017",108.988294526643,
"USA","HOUSECOST","REAL","IDX2015","A","2018",113.26710467231,
"USA","HOUSECOST","REAL","IDX2015","A","2019",117.233578882862,
"USA","HOUSECOST","REAL","IDX2015","A","2020",125.080054507983,
"USA","HOUSECOST","REAL","IDX2015","A","2021",140.286272404738,
"USA","HOUSECOST","REAL","IDX2015","A","2022",150.563522057964,
"USA","HOUSECOST","RENT","IDX2015","A","1960",8.68294051939826,
"USA","HOUSECOST","RENT","IDX2015","A","1961",8.76036436154613,
"USA","HOUSECOST","RENT","IDX2015","A","1962",8.85212595223989,
"USA","HOUSECOST","RENT","IDX2015","A","1963",8.96969549031629,
"USA","HOUSECOST","RENT","IDX2015","A","1964",9.11594052548449,
"USA","HOUSECOST","RENT","IDX2015","A","1965",9.28512595832614,
"USA","HOUSECOST","RENT","IDX2015","A","1966",9.56901337953498,
"USA","HOUSECOST","RENT","IDX2015","A","1967",9.89304649667237,
"USA","HOUSECOST","RENT","IDX2015","A","1968",10.363324648978,
"USA","HOUSECOST","RENT","IDX2015","A","1969",11.2092518131862,
"USA","HOUSECOST","RENT","IDX2015","A","1970",12.224364410236,
"USA","HOUSECOST","RENT","IDX2015","A","1971",12.7376558081793,
"USA","HOUSECOST","RENT","IDX2015","A","1972",13.3054306505971,
"USA","HOUSECOST","RENT","IDX2015","A","1973",13.9133511889433,
"USA","HOUSECOST","RENT","IDX2015","A","1974",15.275437300804,
"USA","HOUSECOST","RENT","IDX2015","A","1975",16.7809008981237,
"USA","HOUSECOST","RENT","IDX2015","A","1976",17.7042519044798,
"USA","HOUSECOST","RENT","IDX2015","A","1977",18.8971525834988,
"USA","HOUSECOST","RENT","IDX2015","A","1978",20.8040731401038,
"USA","HOUSECOST","RENT","IDX2015","A","1979",23.6974307966668,
"USA","HOUSECOST","RENT","IDX2015","A","1980",27.8582454246876,
"USA","HOUSECOST","RENT","IDX2015","A","1981",31.1157818943165,
"USA","HOUSECOST","RENT","IDX2015","A","1982",33.3209276206763,
"USA","HOUSECOST","RENT","IDX2015","A","1983",34.4999429422443,
"USA","HOUSECOST","RENT","IDX2015","A","1984",36.2112150430278,
"USA","HOUSECOST","RENT","IDX2015","A","1985",38.2809855119057,
"USA","HOUSECOST","RENT","IDX2015","A","1986",40.4095765658827,
"USA","HOUSECOST","RENT","IDX2015","A","1987",42.3141055316679,
"USA","HOUSECOST","RENT","IDX2015","A","1988",44.3558679354829,
"USA","HOUSECOST","RENT","IDX2015","A","1989",46.3808255002602,
"USA","HOUSECOST","RENT","IDX2015","A","1990",48.9127302588313,
"USA","HOUSECOST","RENT","IDX2015","A","1991",51.1309422563868,
"USA","HOUSECOST","RENT","IDX2015","A","1992",52.8646208091328,
"USA","HOUSECOST","RENT","IDX2015","A","1993",54.4526622881745,
"USA","HOUSECOST","RENT","IDX2015","A","1994",56.1359263238073,
"USA","HOUSECOST","RENT","IDX2015","A","1995",57.9424258457168,
"USA","HOUSECOST","RENT","IDX2015","A","1996",59.8161447237772,
"USA","HOUSECOST","RENT","IDX2015","A","1997",61.6422511073864,
"USA","HOUSECOST","RENT","IDX2015","A","1998",63.7120191439529,
"USA","HOUSECOST","RENT","IDX2015","A","1999",65.5241251434976,
"USA","HOUSECOST","RENT","IDX2015","A","2000",67.6583129458645,
"USA","HOUSECOST","RENT","IDX2015","A","2001",70.193014862475,
"USA","HOUSECOST","RENT","IDX2015","A","2002",72.8369445843635,
"USA","HOUSECOST","RENT","IDX2015","A","2003",74.5678259790703,
"USA","HOUSECOST","RENT","IDX2015","A","2004",76.5955807018868,
"USA","HOUSECOST","RENT","IDX2015","A","2005",78.5589253881485,
"USA","HOUSECOST","RENT","IDX2015","A","2006",81.2980849635622,
"USA","HOUSECOST","RENT","IDX2015","A","2007",84.2964851460565,
"USA","HOUSECOST","RENT","IDX2015","A","2008",86.4269515120754,
"USA","HOUSECOST","RENT","IDX2015","A","2009",87.3587359334978,
"USA","HOUSECOST","RENT","IDX2015","A","2010",87.1878105781716,
"USA","HOUSECOST","RENT","IDX2015","A","2011",88.6745658011849,
"USA","HOUSECOST","RENT","IDX2015","A","2012",91.0267861540179,
"USA","HOUSECOST","RENT","IDX2015","A","2013",93.5992915398938,
"USA","HOUSECOST","RENT","IDX2015","A","2014",96.5494519824178,
"USA","HOUSECOST","RENT","IDX2015","A","2015",100,
"USA","HOUSECOST","RENT","IDX2015","A","2016",103.772815565922,
"USA","HOUSECOST","RENT","IDX2015","A","2017",107.730991159649,
"USA","HOUSECOST","RENT","IDX2015","A","2018",111.627441744116,
"USA","HOUSECOST","RENT","IDX2015","A","2019",115.76506736476,
"USA","HOUSECOST","RENT","IDX2015","A","2020",119.38146790722,
"USA","HOUSECOST","RENT","IDX2015","A","2021",122.061918309288,
"USA","HOUSECOST","RENT","IDX2015","A","2022",129.426369414501,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2008",93.938639444491,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2009",94.8045480952776,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2010",95.6700615344486,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2011",96.5355749736196,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2012",97.4030644708709,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2013",98.2689731216579,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2014",99.1344865608289,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2016",100.867489497251,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2017",101.733398148038,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2018",102.598911587209,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2019",103.46442502638,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2020",104.331914523632,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2021",105.197823174419,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2022",106.06333661359,
"BRA","HOUSECOST","REAL","IDX2015","A","2008",156.930764565914,
"BRA","HOUSECOST","REAL","IDX2015","A","2009",149.190479200972,
"BRA","HOUSECOST","REAL","IDX2015","A","2010",141.111937421769,
"BRA","HOUSECOST","REAL","IDX2015","A","2011",132.437746354876,
"BRA","HOUSECOST","REAL","IDX2015","A","2012",123.037968918299,
"BRA","HOUSECOST","REAL","IDX2015","A","2013",115.732762146509,
"BRA","HOUSECOST","REAL","IDX2015","A","2014",107.941163717337,
"BRA","HOUSECOST","REAL","IDX2015","A","2015",100,
"BRA","HOUSECOST","REAL","IDX2015","A","2016",92.0643008843055,
"BRA","HOUSECOST","REAL","IDX2015","A","2017",90.0233750642941,
"BRA","HOUSECOST","REAL","IDX2015","A","2018",87.2285808988501,
"BRA","HOUSECOST","REAL","IDX2015","A","2019",84.8447066373413,
"BRA","HOUSECOST","REAL","IDX2015","A","2020",81.5869995342001,
"BRA","HOUSECOST","REAL","IDX2015","A","2021",75.7563748518895,
"BRA","HOUSECOST","REAL","IDX2015","A","2022",69.1119903433808,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2002",33.8650846619378,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2003",35.5860889652225,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2004",38.0590951477379,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2005",40.6206015515039,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2006",43.1266078165196,
